path,name,size,sha256,package,version,declared_license,source,classification,required_action,evidence
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_es.qm,qtmultimedia_es.qm,17046,0866911bfd4c6e78d3517ea298de653caef0b7248aefacdba5236e7565a9b2a5,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_fa.qm,qtmultimedia_fa.qm,11278,5aa57d6bfaf5f2438c3b1d8f85294c17c852bcc07d5916ca7dfb43d20870c83a,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_fi.qm,qtmultimedia_fi.qm,13883,628be72c1dc70652ab302e2f8ccb9f3c328e7fdddf7d8d1c5ce21056a9ba84f2,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_fr.qm,qtmultimedia_fr.qm,12700,9cd2f2663978e931c4a8f54af26c5aee1ddb23af2f18296e82ab763bbe6badea,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_hr.qm,qtmultimedia_hr.qm,14176,1342a96e1f0714343cfb8bf9f0ecc9f3736385a23cff9dc8e78db6d7762d41b4,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_hu.qm,qtmultimedia_hu.qm,14733,449400cceab21c7283c1613624c6dab75953d719904c461c2b2d98eca19466b2,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_it.qm,qtmultimedia_it.qm,17194,aca8d4dd145e671d827e582496f20281dc559ac91e7e13f88cf508bc2d6301ed,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_ja.qm,qtmultimedia_ja.qm,14337,f9a888586c42c22894ccb4180257c2de70299ff5d540087bc334da74a8dd5969,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_ka.qm,qtmultimedia_ka.qm,14196,cdedd4d74f4e6cdaf7e8ec4ce7da203e7a3e1fbf4acccf198fd2169bd6dd9b8d,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_ko.qm,qtmultimedia_ko.qm,11006,f512a5e985535d0309f737e6156f5959ae9b6405e65ff76abae5a139332f2c7a,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_nl.qm,qtmultimedia_nl.qm,14132,982652093f93ded8ca0c06e2e70ce012d1b562982ac18f710fb394e0cdf21ba7,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_nn.qm,qtmultimedia_nn.qm,13425,020a9386bfc18c23048098edc1439f5bc5e9f8a188ae9a49c75cc8ca460a8268,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_pl.qm,qtmultimedia_pl.qm,12237,3c4cb711f6a59e5b19e4adc0d0a6be63c0bb55f15626ad640db1bfd1d1363664,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_pt_BR.qm,qtmultimedia_pt_BR.qm,14450,60269398d3df35c338b3a14f3954431a29f44fc17325ad00199ae9a39541d42c,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_ru.qm,qtmultimedia_ru.qm,14109,32c1118415f25a378d356cf01652393c8f9063145bc8f8a93c4f992166fa9d4d,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_sk.qm,qtmultimedia_sk.qm,9896,82f544f31ffb0ce80340f445ad2c8e2ba57969413ef9b5d10fe4322bb96a6851,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_sv.qm,qtmultimedia_sv.qm,13804,9b44e3cb193b0b646d245a277a111899007d426105536bf7bb89db49820cc2cf,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_tr.qm,qtmultimedia_tr.qm,13571,18eb1c9526f778a24fb0d77d0008571d972716708debb85f5e6c5ee8404bb640,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_uk.qm,qtmultimedia_uk.qm,15781,ebf67318490f70c765b50b6cc4eb3cd4c0eab9ff10a19bc44a0489b24cecd834,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_zh_CN.qm,qtmultimedia_zh_CN.qm,9863,70be222728b885e0c37c321cc716813eff8ab9963287a6e80ddbc83e6b6dec64,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\translations\qtmultimedia_zh_TW.qm,qtmultimedia_zh_TW.qm,9827,80169a59d0f7981f5dbda7ca9c4e6ceb3a9ee17b42a57574cc7e217d4f3547bf,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\VCRUNTIME140.dll,VCRUNTIME140.dll,116960,ab1067d75e5c4c80d76cd811859376a2fb6f0ced0e48d6f104b7147799b14f33,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\PySide6\VCRUNTIME140_1.dll,VCRUNTIME140_1.dll,42208,d2c32ef0a49d30012fe9f5eb8d88100281c6ac5bca174c828bb1c7bbe0fcacac,PySide6/Qt,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\shiboken6\MSVCP140.dll,MSVCP140.dll,550112,111994b729318cb71a21b4d20ee5a7c990d7f35cad5c02c66f9f505111512b66,shiboken6,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\shiboken6\Shiboken.pyd,Shiboken.pyd,34016,ec8adade8808455f9f7d237d287f0959aae652ce48d6b761ca6e7f04ea7f7b0a,shiboken6,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\shiboken6\shiboken6.abi3.dll,shiboken6.abi3.dll,382688,be34f390890c06f98817d13d863e755f5d14eae7994cf3f76a8fb42ab98f1a8d,shiboken6,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\shiboken6\VCRUNTIME140.dll,VCRUNTIME140.dll,116960,065a8767913b5b534445b54954d7780e64e7ddfdfd3d850a857cf7f7b0ec6e89,shiboken6,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
C:\NovaWall\Movaura\dist\standalone\Movaura\_internal\shiboken6\VCRUNTIME140_1.dll,VCRUNTIME140_1.dll,42208,4d2bd1f8744ed98ea73fc6963384332eebd03912e1b8cf2c41d2c9c400f120f6,shiboken6,6.10.0,LGPL-3.0-or-commercial (Qt/PySide distribution; verify module-specific notices),PySide6 6.10.0 wheel / PyInstaller artifact,LGPL REVIEW REQUIRED,KEEP - collected by PyInstaller or runtime dependency; legal review required.,Local standalone artifact inventory; module-specific legal status must be checked against official Qt documentation.
